"country","year","iso3c","population_growth","gni_per_capita","fertility_rate","old_age_dependency","female_lfpr","life_expectancy_at_birth_2023","SIGI_2023","new_mothers_cash_benefit_perc_2015-2023","education_female","financial_inclusion_female","unpaid_work_share_female","labour_part_female","mat_leave_14weeks","mat_leave_length","pat_leave_available","pat_leave_length","parental_leave"
"France",2020,"FRA",0.324557781035362,39690,1.83,33.5646318689425,50.05,83.3253,10.1,100,72,100,NA,53,1,112,1,11,"Yes"
"France",2021,"FRA",0.356902332389048,44300,1.84,34.1156814854036,51.59,83.3253,10.1,100,72,100,NA,53,1,112,1,11,"Yes"
"France",2022,"FRA",0.326992498564887,45910,1.79,34.708428013942,51.871,83.3253,10.1,100,72,100,NA,53,1,112,1,25,"Yes"
"France",2023,"FRA",0.326319200823468,45440,1.66,35.3839758623752,51.826,83.3253,10.1,100,72,100,NA,53,1,112,1,25,"Yes"
"Germany",2015,"DEU",0.865702643950251,46590,1.5,32.0268681402872,54.441,81.3777,12.4,100,78,100,16,56,1,98,1,0,"Yes"
"Germany",2016,"DEU",0.807218538573871,45360,1.6,32.2482094758743,54.808,81.3777,12.4,100,78,100,16,56,1,98,1,0,"Yes"
"Germany",2017,"DEU",0.373724559895838,44700,1.57,32.6342617227857,55.138,81.3777,12.4,100,78,100,16,56,1,98,1,0,"Yes"
"Germany",2018,"DEU",0.300526701992065,48730,1.57,33.0059176113602,55.211,81.3777,12.4,100,78,100,16,56,1,98,1,0,"Yes"
"Germany",2019,"DEU",0.22551987421288,50310,1.54,33.4240838892073,55.709,81.3777,12.4,100,78,100,16,56,1,98,1,0,"Yes"
"Germany",2020,"DEU",0.0816931586494595,48510,1.53,33.9237851682177,55.113,81.3777,12.4,100,78,100,16,56,1,98,1,0,"Yes"
"Germany",2021,"DEU",0.0423270572552137,52750,1.58,34.5810372816215,55.019,81.3777,12.4,100,78,100,16,56,1,98,1,0,"Yes"
"Germany",2022,"DEU",0.720875455989295,54730,1.455,35.2968943623634,55.595,81.3777,12.4,100,78,100,16,56,1,98,1,0,"Yes"
"Germany",2023,"DEU",0.123957150064395,54960,1.39,36.0064221197744,55.848,81.3777,12.4,100,78,100,16,56,1,98,1,0,"Yes"
"Greece",2015,"GRC",-0.658861360878339,19920,1.33,32.713766269677,44.028,81.8568,18.9,100,67,93,18,45,1,119,1,2,"No"
"Greece",2016,"GRC",-0.415913028277122,18500,1.38,33.3505055933744,44.09,81.8568,18.9,100,67,93,18,45,1,119,1,2,"No"
"Greece",2017,"GRC",-0.197783224759792,17890,1.35,33.8784511452943,43.829,81.8568,18.9,100,67,93,18,45,1,119,1,2,"No"
"Greece",2018,"GRC",-0.202880238259165,19060,1.35,34.3558336019507,43.386,81.8568,18.9,100,67,93,18,45,1,119,1,2,"No"
"Greece",2019,"GRC",-0.105339392724138,19770,1.34,34.8041078249776,43.512,81.8568,18.9,100,67,93,18,45,1,119,1,2,"No"
"Greece",2020,"GRC",-0.214592106571664,18030,1.39,35.3006788331396,42.721,81.8568,18.9,100,67,93,18,45,1,119,1,2,"No"
"Greece",2021,"GRC",-1.21680248998544,20350,1.43,36.1728657951338,43.26,81.8568,18.9,100,67,93,18,45,1,119,1,2,"No"
"Greece",2022,"GRC",-1.25988945727074,22040,1.32,36.9148929690617,44.413,81.8568,18.9,100,67,93,18,45,1,119,1,18,"Yes"
"Greece",2023,"GRC",-0.300290930163656,22320,1.32,37.3159509951963,44.673,81.8568,18.9,100,67,93,18,45,1,119,1,18,"Yes"
"Guyana",2015,"GUY",0.601716278706478,5530,2.667,8.24699450868708,41.475,70.1802,NA,30.1,36,NA,NA,43,0,91,0,0,"No"
"Guyana",2016,"GUY",0.626279284065059,5610,2.634,8.48312322082147,42.039,70.1802,NA,30.1,36,NA,NA,43,0,91,0,0,"No"
"Guyana",2017,"GUY",0.643724559372237,5870,2.593,8.74145181157881,42.614,70.1802,NA,30.1,36,NA,NA,43,0,91,0,0,"No"
"Guyana",2018,"GUY",2.95873919098606,6100,2.553,8.76995652936704,43.269,70.1802,NA,30.1,36,NA,NA,43,0,91,0,0,"No"
"Guyana",2019,"GUY",2.0146740033225,6380,2.521,8.92855440727629,40.483,70.1802,NA,30.1,36,NA,NA,43,0,91,0,0,"No"
"Guyana",2020,"GUY",-0.0227843180487706,8090,2.491,9.29944250937947,40.028,70.1802,NA,30.1,36,NA,NA,43,0,91,0,0,"No"
"Guyana",2021,"GUY",0.985982406099209,7810,2.462,9.43159752532773,40.119,70.1802,NA,30.1,36,NA,NA,43,0,91,0,0,"No"
"Guyana",2022,"GUY",0.751934221097092,9780,2.437,9.66602070236801,40.413,70.1802,NA,30.1,36,NA,NA,43,0,91,0,0,"No"
"Guyana",2023,"GUY",0.57233513230005,17770,2.412,10.093214827661,40.327,70.1802,NA,30.1,36,NA,NA,43,0,91,0,0,"No"
"Hungary",2015,"HUN",-0.35946625276649,13310,1.45,26.7683139588547,49.898,77.024,15.2,100,80,87,NA,54,1,168,1,7,"Yes"
"Hungary",2016,"HUN",-0.388598014975531,13230,1.53,27.4991992586725,50.83,77.024,15.2,100,80,87,NA,54,1,168,1,7,"Yes"
"Hungary",2017,"HUN",-0.338685889370073,13310,1.54,28.1620133651853,51.053,77.024,15.2,100,80,87,NA,54,1,168,1,7,"Yes"
"Hungary",2018,"HUN",-0.203687269785053,15180,1.55,28.8419976794288,51.583,77.024,15.2,100,80,87,NA,54,1,168,1,7,"Yes"
"Hungary",2019,"HUN",-0.125143121699401,16840,1.55,29.77020722,51.412,77.024,15.2,100,80,87,NA,54,1,168,1,7,"Yes"
"Hungary",2020,"HUN",-0.252049642963059,16330,1.59,30.7423992607338,51.377,77.024,15.2,100,80,87,NA,54,1,168,1,7,"Yes"
"Hungary",2021,"HUN",-0.409163639262836,18070,1.61,31.3779824517705,52.304,77.024,15.2,100,80,87,NA,54,1,168,1,7,"Yes"
"Hungary",2022,"HUN",-0.268850150860009,19240,1.56,31.7812568439725,53.117,77.024,15.2,100,80,87,NA,54,1,168,1,7,"Yes"
"Hungary",2023,"HUN",-0.134269181500181,19860,1.51,32.1801263965165,53.938,77.024,15.2,100,80,87,NA,54,1,168,1,7,"Yes"
"Iceland",2015,"ISL",1.04194038662969,52790,1.8,20.6860455017119,72.718,82.6911,NA,100,79,100,NA,70,1,90,1,90,"Yes"
"Iceland",2016,"ISL",1.38808149583838,58720,1.74,21.0323876610713,72.936,82.6911,NA,100,79,100,NA,70,1,90,1,90,"Yes"
"Iceland",2017,"ISL",2.34558267643862,62450,1.71,21.1116323318588,72.526,82.6911,NA,100,79,100,NA,70,1,90,1,90,"Yes"
"Iceland",2018,"ISL",2.67814276922904,72600,1.71,21.1709299261262,71.531,82.6911,NA,100,79,100,NA,70,1,90,1,90,"Yes"
"Iceland",2019,"ISL",2.19893225826166,75160,1.74,21.3971787497354,71.381,82.6911,NA,100,79,100,NA,70,1,90,1,90,"Yes"
"Iceland",2020,"ISL",1.6230862512591,65870,1.72,21.8330197169271,69.293,82.6911,NA,100,79,100,NA,70,1,90,1,90,"Yes"
"Iceland",2021,"ISL",1.6393166402584,66940,1.82,22.3564503499439,69.148,82.6911,NA,100,79,100,NA,70,1,120,1,120,"Yes"
"Iceland",2022,"ISL",2.51377343254216,73620,1.589,22.7194546449249,70.57,82.6911,NA,100,79,100,NA,70,1,180,1,180,"Yes"
"Iceland",2023,"ISL",2.92687965279829,80760,1.59,23.0468824560131,70.368,82.6911,NA,100,79,100,NA,70,1,180,1,180,"Yes"
"Ireland",2015,"IRL",0.944845307474728,52400,1.85,19.9937661279546,54.809,82.4118,14.3,100,81,100,NA,60,1,182,0,0,"No"
"Ireland",2016,"IRL",1.28405485082411,52940,1.81,20.4600912612172,55.533,82.4118,14.3,100,81,100,NA,60,1,182,0,0,"No"
"Ireland",2017,"IRL",1.34979886553997,54450,1.77,20.910234042169,55.589,82.4118,14.3,100,81,100,NA,60,1,182,0,0,"No"
"Ireland",2018,"IRL",1.45141079540844,59120,1.75,21.3530080731835,55.999,82.4118,14.3,100,81,100,NA,60,1,182,1,14,"No"
"Ireland",2019,"IRL",1.58865409604595,62520,1.71,21.798268341024,56.207,82.4118,14.3,100,81,100,NA,60,1,182,1,14,"No"
"Ireland",2020,"IRL",1.26378913010119,64550,1.63,22.2878772740152,55.055,82.4118,14.3,100,81,100,NA,60,1,182,1,14,"No"
"Ireland",2021,"IRL",1.39579966615221,74270,1.78,22.7326358963056,57.97,82.4118,14.3,100,81,100,NA,60,1,182,1,14,"Yes"
"Ireland",2022,"IRL",1.98101664069715,76660,1.54,23.1896759383277,59.228,82.4118,14.3,100,81,100,NA,60,1,182,1,14,"Yes"
"Ireland",2023,"IRL",1.80157102010543,78980,1.5,23.7491074924569,59.968,82.4118,14.3,100,81,100,NA,60,1,182,1,14,"Yes"
"Israel",2015,"ISR",1.98128897562083,36980,3.09,18.1395767350235,60.114,82.408,31.6,100,85,92,NA,58,1,98,0,0,"No"
"Israel",2016,"ISR",1.9603489624817,37310,3.11,18.6179522204504,60.412,82.408,31.6,100,85,92,NA,58,1,98,0,0,"No"
"Israel",2017,"ISR",1.93872567441099,38700,3.11,19.0719041983318,60.282,82.408,31.6,100,85,92,NA,58,1,98,0,0,"No"
"Israel",2018,"ISR",1.92662286520241,42060,3.09,19.4711556474056,60.857,82.408,31.6,100,85,92,NA,58,1,105,0,0,"No"
"Israel",2019,"ISR",1.90898263957994,44280,3.01,19.8124532127233,60.618,82.408,31.6,100,85,92,NA,58,1,105,0,0,"No"
"Israel",2020,"ISR",1.76367939210866,43370,2.9,20.1174168793692,59.403,82.408,31.6,100,85,92,NA,58,1,105,0,0,"No"
"Israel",2021,"ISR",1.68190551747412,49680,3,20.3780790923791,59.696,82.408,31.6,100,85,92,NA,58,1,105,0,0,"No"
"Israel",2022,"ISR",1.96636884788361,55450,2.89,20.5415495129112,61.109,82.408,31.6,100,85,92,NA,58,1,105,0,0,"No"
"Israel",2023,"ISR",3.00437405991345,54280,2.85,20.7033101139389,61.825,82.408,31.6,100,85,92,NA,58,1,105,0,0,"No"
"Italy",2015,"ITA",-0.151143561276007,33460,1.36,34.2778491987872,39.391,83.7157,9.2,100,53,97,20,42,1,150,1,1,"Yes"
"Italy",2016,"ITA",-0.190090486385849,32400,1.36,34.7850585973695,40.069,83.7157,9.2,100,53,97,20,42,1,150,1,1,"Yes"
"Italy",2017,"ITA",-0.188100912559894,31790,1.34,35.2208453809116,40.579,83.7157,9.2,100,53,97,20,42,1,150,1,2,"Yes"
"Italy",2018,"ITA",0.243703643127712,34120,1.31,35.6479156493325,40.735,83.7157,9.2,100,53,97,20,42,1,150,1,4,"Yes"
"Italy",2019,"ITA",-0.700011055973408,35030,1.27,36.1726489982207,40.885,83.7157,9.2,100,53,97,20,42,1,150,1,4,"Yes"
"Italy",2020,"ITA",-0.487095091717782,32600,1.24,36.6475591282456,39.512,83.7157,9.2,100,53,97,20,42,1,150,1,7,"Yes"
"Italy",2021,"ITA",-0.515599998844444,36760,1.25,37.1323464529951,39.884,83.7157,9.2,100,53,97,20,42,1,150,1,9,"Yes"
